% Model,TIS_model_1207.mph
% Version,COMSOL 5.5.0.292
% Date,"Dec 9 2020, 22:32"
% Dimension,1
% Nodes,29
% Expressions,1
% Description,Line graph
% cln1x,Height
0,306.02410893318194
3.795450806741152E-4,305.9570871810473
7.590901613482304E-4,305.89064245585814
0.0011386352420223317,305.82477475761465
0.0015181803226964607,305.7594840863166
0.001897725403370562,305.69477044196435
0.0022772704840446772,305.63063382455744
0.0026568155647187924,305.56707423409637
0.0029915561983304,305.51145702127064
0.003326296831941994,305.4562242715541
0.0036610374655536015,305.4013759849469
0.003995778099165209,305.3469121614489
0.004330518732776803,305.2928328010604
0.004665259366388397,305.23913790378094
0.0050000000000000044,305.18582746961084
0.005324366598642466,305.1345052920398
0.0056487331972849275,305.08350098385233
0.005973099795927389,305.03281454504804
0.006297466394569851,304.9824459756274
0.006621832993212312,304.9323952755901
0.006946199591854774,304.8826624449364
0.007270566190497242,304.833247483666
0.0076604853061404965,304.7742358629067
0.008050404421783744,304.71562243861877
0.008440323537426998,304.65740721080203
0.008830242653070253,304.59959017945675
0.0092201617687135,304.54217134458264
0.009610080884356755,304.4851507061798
0.010000000000000002,304.4285282642484
